,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
119133,1umlKmiauqM9GFnk25HwCb,Weir,54,244867,0,['Killing Heidi'],['6eQ3AHw7yEVoX87xDS1ZiP'],2000-03-12,0.327,0.684,2,-6.62,1,0.0452,0.163,3.93e-06,0.33899999999999997,0.672,156.069,4
504671,4s4R09MFnLOdKIWKuVMnLA,Sommer in Stubenberg,35,202053,0,['Neodisco'],['3R8R9IXF2bB3cg9xenoASL'],2013-04-23,0.725,0.642,5,-5.831,0,0.0491,0.0839,0.0,0.0879,0.941,128.015,4
321042,02b1Fx0q21N81cT9qCc1Et,Vetrarsól,9,277339,0,['Ragga Gröndal'],['6uym9GH8q6rqaGk25zellX'],2004-01-01,0.377,0.209,2,-12.28,0,0.0342,0.858,0.0,0.0939,0.0697,70.264,4
82434,0l1i3nJ4aDMk0inxnvzYTz,Amplifier,65,232907,0,['Imran Khan'],['24BYRlsS8uIO4jA71mJ4Js'],2009-07-27,0.727,0.7140000000000001,2,-4.494,1,0.0872,0.0209,0.0,0.153,0.618,164.003,4
129638,1PfghsEk6A9RdLCRT5tlIV,One of These Mornings,54,192693,0,['Moby'],['3OsRAKCvk37zwYcnzRf5XF'],2002-05-13,0.40399999999999997,0.45899999999999996,11,-8.323,0,0.034,0.158,0.66,0.0818,0.0475,91.323,4
113718,27EPPLsY4hyqyKRNLtv3Wq,Make You Feel,41,220800,0,"['Alina Baraz', 'Galimatias']","['6hfwwpXqZPRC9CsKI7qtv1', '0tOrKkXIn3VYyVHFEPG6Xd']",2014-11-16,0.711,0.392,8,-8.281,0,0.0423,0.7509999999999999,0.00011,0.139,0.172,99.963,4
215331,0Sq886t69pKDUObDql9jkI,Oropel,23,137221,0,['Garzon y Collazos'],['0FmDjtiMoFHZG4f83cQjVI'],1990-01-15,0.5589999999999999,0.303,5,-13.495999999999999,1,0.0379,0.857,7.72e-05,0.1,0.7659999999999999,78.071,4
325620,7DmaUP4qc5CgjTZ5NA4GY7,La Ninnananna,24,143200,0,['Bruno Lauzi'],['69lP1pS5aRVxgyvi0uOYbg'],1975-11-09,0.301,0.175,7,-11.299000000000001,1,0.0289,0.899,0.0,0.11,0.19,79.416,3
549522,0QfsQPKmV6otwxbVvPiHV6,かげろう,15,234573,0,['Mamiko Takai'],['4RFehRbRtmsY5IekHsFZRp'],1987-07-05,0.7170000000000001,0.675,5,-10.138,1,0.0306,0.221,0.0115,0.109,0.9520000000000001,137.279,4
386497,6PGDLmizysmrNdJ3LkKbna,Танцы,35,242947,0,['Andrey Gubin'],['63ZkjoVXJt868M1mJNgiNT'],2002-01-01,0.809,0.8759999999999999,8,-5.981,0,0.0363,0.19899999999999998,0.0,0.157,0.963,111.001,4
117860,3xIhI2xXfNnDYYWetdRmYD,Me Enseñaste,52,281667,0,['Ricardo Arjona'],['0h1zs4CTlU9D2QtgPxptUD'],1996-07-17,0.5820000000000001,0.55,7,-8.972999999999999,1,0.0424,0.5379999999999999,0.000173,0.141,0.518,77.50399999999999,4
89356,6M0IsaUX4GNyto4niSegfI,No Option,71,179827,1,['Post Malone'],['246dkjvS1zLTtiykXe5h60'],2016-12-09,0.575,0.7340000000000001,2,-4.949,1,0.057,0.0757,0.0,0.24100000000000002,0.494,83.986,4
233129,3T3SLXPMq6pJJulXpqzAl6,Sevah O Thalassinos,22,229893,0,['Manos Loizos'],['3xFDHACooUWcJ6FP4tsCp4'],1970-10-20,0.34600000000000003,0.371,8,-11.294,1,0.0379,0.8809999999999999,0.0,0.0847,0.29100000000000004,118.309,4
190743,2TM2ZOnIJqI4isvbqb8i3d,Min Perimenis Pia,24,180747,0,"['Mihalis Menidiatis', 'Voula Gika']","['3Xyl69B7E37PM2D9Wm4cIU', '3EgSzTPYWejGyLkHQCq4AX']",1969-12-16,0.7020000000000001,0.271,4,-9.305,0,0.040999999999999995,0.711,0.0,0.355,0.797,122.82799999999999,4
371358,3ZrDtnsXmbM1s7Y4ZIDq7e,Herkes Gider Mi,54,274992,0,"['Cem Adrian', 'Aylin Aslım']","['2AWUCT9xtcvkjpFq1ZgpPj', '17Ax2Mq0nn4I5PtBp4ieFW']",2010-12-21,0.637,0.49700000000000005,2,-8.41,0,0.233,0.544,0.0,0.0745,0.21100000000000002,73.986,4
371308,0NpQ5wKHNNOtvZWyFmDmdm,Nerde Olsan Gelirim,30,258800,0,['İntizar'],['3mv52kRne0G5Las6jClwj0'],2009,0.626,0.677,3,-7.159,0,0.0333,0.368,4.74e-06,0.152,0.397,106.031,4
412426,4IPz43Hbx2Ge1ZRkXGicMJ,花言巧語,11,285560,0,['Huang Yee Ling'],['1R7Wis2hE4DXcTYaJsqM8J'],1999-11-11,0.465,0.485,9,-6.822,0,0.0337,0.379,4.9000000000000005e-06,0.0967,0.11699999999999999,123.756,4
533175,3QJDlZFj57mlcLcJ3NepQ3,Kolej Yesterday,5,291147,0,"['Michal Prokop', 'Framus Five']","['4humgNNlfbHHZ7nySORCeO', '07ejsY4PRNVpgoZrwm4bQH']",1984,0.6629999999999999,0.585,10,-8.236,1,0.0277,0.10800000000000001,6.01e-05,0.0661,0.698,102.06299999999999,4
375659,2vLITvoKCu98nd5RgtVxC8,Puis Je? - 2003 Remaster,20,219667,0,['Kevin Ayers'],['5k5yIvxtsqHqWrRBF3nhSY'],1970,0.503,0.262,0,-17.317,1,0.0353,0.753,0.0932,0.128,0.281,108.119,4
236527,2wsm9wpiX9W7gpa5crYs9l,Amor De Novela,55,209253,0,['Los Angeles De Charly'],['0fdpJLsenUo15X3dPPWJSR'],2002-01-01,0.632,0.583,7,-4.499,1,0.0263,0.0736,0.0,0.29600000000000004,0.698,149.861,4
39894,2Bjic7K9fTNS8pYuMXq8Va,I'm Waiting For The Day - Mono / Remastered,44,186307,0,['The Beach Boys'],['3oDbviiivRWhXwIE8hxkVV'],1966-06-16,0.317,0.584,4,-6.245,1,0.0386,0.544,0.000725,0.14400000000000002,0.6809999999999999,166.209,4
525601,4fJ239KJXCpI8M2fHklA2u,Palapalakkuthu Puthunotu - Language: Tamil; Film: Thullatha Manamum Thullum; Film Artist 1: Vijay; Film Artist 2: Simran,27,302200,0,"['Gopalrao', 'Sundar Rajan']","['1ghrQ25eN8N3DtLvdDmsBy', '7MQIsMZoboIyToxvirRKgG']",1999-03-28,0.73,0.9840000000000001,0,-1.726,1,0.262,0.065,0.0,0.255,0.604,101.965,4
20748,0QdNs4ej9BFvCBhICjreev,Rote Rote Hans Padi Main,0,177408,0,['Naina'],['67Toy6IllSGsNPAetQFFz2'],1947-12-31,0.789,0.106,7,-14.662,0,0.374,0.995,0.441,0.18600000000000003,0.62,81.622,4
538814,77iPHNWpTtjrUYYwa5gaky,"Hey, Jay",33,279000,0,['Eraserheads'],['7374lH6kwx9uQATYQ9H3Cp'],1994-11-01,0.452,0.52,8,-13.685,1,0.054000000000000006,0.3,2.3e-06,0.14400000000000002,0.885,133.97299999999998,4
430821,4hHKyCr0domL5f6cYK5DPJ,Milagre da Flecha,24,235720,0,"['Moacyr Franco', 'Eduardo Assad']","['3RcYwgJMwT88VPivNwlIza', '5H2vNcnFlfbkgCgph6PaRS']",1984-01-01,0.435,0.473,7,-10.9,1,0.0303,0.256,8.28e-06,0.304,0.544,100.876,4
359632,4HkWQswR53ihJvZM5VYi1S,Ayer... Tal Vez,26,242427,0,['Verde 70'],['3Of13uTPqUVwBPz8gpz5kN'],2003-02-01,0.635,0.8270000000000001,11,-6.029,1,0.0689,0.0191,3.24e-06,0.127,0.853,155.001,4
337530,32YDtNZo9Cn41rbIuf2m2o,Boom Boom Bailando,54,175560,0,['Jan Smit'],['7iR5h6yGnTiswjsmj624Rq'],2007,0.71,0.868,0,-3.4139999999999997,1,0.0396,0.46799999999999997,0.0,0.318,0.8590000000000001,122.03299999999999,4
391621,4VAPH3VhkJCL9qQOYOyLmw,Campo Dè Fiori,15,366133,0,['Antonello Venditti'],['3hYLJPJuDyblFKersEaFd6'],1974-02-15,0.345,0.40700000000000003,4,-11.616,1,0.0282,0.797,0.0034700000000000004,0.0978,0.149,135.83,4
198467,3jMvNnSbLEayf7gOIjLjEm,Operation Crossbow,0,83397,0,['Benjamin Schoos'],['03lPyDsNPA4n6NtFVEVUgA'],2003-10-06,0.452,0.608,11,-5.343999999999999,0,0.0384,0.69,0.0,0.149,0.621,130.342,4
105115,1n658FeWW65HEASEuxHtZU,Siyamuzwa Umsindisi,4,320880,0,['Amaphoyisa Asolundi'],['3HjwDsJg0EIVfzEsrtL804'],1989,0.377,0.293,4,-12.477,1,0.0347,0.9590000000000001,1.4300000000000002e-05,0.245,0.531,134.752,3
264947,2CzOLL1wiIEV3YHNKdXava,Joy To The World,0,210627,0,['Christmas 2019'],['7KRseUAQnC6c1EP5jziqik'],2021-01-01,0.61,0.168,1,-18.939,1,0.0394,0.9470000000000001,0.902,0.11,0.51,93.244,4
156480,6QAhMAzFlx5fyjIT0u7X86,Huérfana de Lluvia,24,208680,0,['Llevarte a Marte'],['6bVdHr0qfQNlFQJy8CW5Nk'],2011-11-29,0.51,0.889,4,-5.082,0,0.19399999999999998,0.0155,0.0,0.11900000000000001,0.66,167.852,4
457028,0YXp5oodrg293Jt2S58qWh,Le loup devenu berger,7,126147,0,['Gérard Philipe'],['53p0jU0si7wv43yMUWtWD7'],1958,0.65,0.16399999999999998,0,-14.116,1,0.924,0.8220000000000001,0.0,0.0895,0.401,81.82,3
197521,12VUAHnUZLBRXKi3oGWFgS,Rosita de Olivo,41,193707,0,['Los Humildes'],['6SvtFKeZVpC4VTq5HQf7zm'],1998-10-27,0.53,0.513,4,-8.12,1,0.0368,0.44,0.0,0.2,0.685,191.00799999999998,4
204953,2pYVhtO6VfDFYDhimhso74,Margarita,5,132600,0,['Agrupacion orquestral del Centro Musical Theodoro'],['2euH88lm4Y6v6Rd2hPoDTt'],1978,0.387,0.5429999999999999,11,-9.076,0,0.034,0.848,0.872,0.131,0.963,80.493,4
53717,5JU7FgGJqgGPUaJA2nhZvm,Hotel California - Live; 1999 Remaster,52,420440,0,['Eagles'],['0ECwFtbIWEVNwjlrfc6xoL'],1980-11-07,0.41100000000000003,0.855,2,-6.6579999999999995,1,0.0565,0.0136,0.0374,0.988,0.547,150.933,4
344916,7EuxxGuk1VP5VB3pZhWtei,One step,49,45022,0,['Aleksander'],['5W5GF5dhntbFwULafsmYHu'],2020-10-27,0.695,0.45299999999999996,2,-19.907,1,0.0606,0.00569,0.8540000000000001,0.102,0.525,111.875,4
147302,21WzmHM0xw6BNzc2yL3eGV,Fantasias,33,268440,0,['Chayanne'],['1JbemQ1fPt2YmSLjAFhPBv'],1984-01-10,0.672,0.161,11,-21.34,1,0.0314,0.698,3.78e-05,0.134,0.14300000000000002,109.649,4
199747,0zm0RvrcS4hZwIsxra4XYh,Que Te Vaya Mal,45,152120,0,['Kany Garcia'],['69UypehHabb68utzfjAVlV'],2012-07-30,0.687,0.861,0,-4.569,1,0.0969,0.369,0.0,0.10300000000000001,0.915,170.132,4
128809,1QdnqZjFkVBVXvbaamkYCd,El Murguero - Remasterized 2001,46,321533,0,['Los Auténticos Decadentes'],['3HrbmsYpKjWH1lzhad7alj'],1996-12-31,0.5429999999999999,0.703,9,-8.273,1,0.0812,0.00748,0.0,0.33899999999999997,0.645,115.193,4
260564,4SbQoWpCnNvaUzStvAVz0V,Píšte všetci modrým perom,12,226320,0,['Bez Ladu A Skladu'],['0ktndVD3KYwypyzWEwRmNW'],1991-01-01,0.37799999999999995,0.727,6,-5.626,1,0.042,0.0199,6.759999999999999e-05,0.121,0.281,123.161,4
333328,67AAHZP0Tv4s44jqNJigxN,LOVE LOVE (เลิฟ เลิฟ),31,207027,0,['Four-Mod'],['4QJGiPWXYSmLYWBBSPIVqX'],2006-04-19,0.813,0.7909999999999999,11,-7.345,0,0.0485,0.0741,1.11e-05,0.127,0.961,127.01100000000001,4
409338,7qnRdpuZWjDeguuJGQab9L,歲月,18,211787,0,['陳聖芬'],['7cZ7GemTZeIfq0c0XWLjXX'],1987-10-01,0.667,0.447,0,-9.174,1,0.0253,0.701,0.0,0.102,0.565,90.82700000000001,4
260942,1WU2LuIGVJBUnvcUpd2xae,Láska Má,24,195067,0,['Václav Neckář'],['2pexGBYCYZadfQvlrmvjGt'],1993-01-01,0.513,0.49200000000000005,10,-12.597000000000001,1,0.039,0.29600000000000004,0.0,0.44,0.804,110.329,4
515292,2K65afXamJe83O5XEa81QB,Sar - E - Mehfil Jo Jala Parwana,1,387109,0,"['Mohammed Rafi', 'Suraiya']","['0gXDpqwYNDODn7fB0RDN8J', '71lk7UDkZK1mabUE6LCASW']",1954-01-01,0.39799999999999996,0.212,1,-12.794,1,0.0424,0.977,0.131,0.217,0.491,112.34899999999999,3
424934,2u6rJbqLrFqKcF73BVDKAl,En El Ultimo Lugar Del Mundo,37,229240,0,['Ricardo Montaner'],['4uoz4FUMvpeyGClFTTDBsD'],1999-01-01,0.632,0.535,7,-5.865,1,0.0264,0.414,0.0,0.11199999999999999,0.39899999999999997,126.336,4
39802,33WjZmABjWk4zrerZiFLJ7,Black Is The Color Of My True Love's Hair,47,204440,0,['Nina Simone'],['7G1GBhoKtEPnP86X2PvEYO'],1966-09-16,0.28800000000000003,0.0534,9,-21.689,0,0.0443,0.986,0.00394,0.0945,0.125,136.90200000000002,1
539660,2Y7uxaF7xJHfqoNG7iUept,Kanlungan,45,279827,0,['Noel Cabangon'],['2fonBGBLc7lUoikMqms5Zl'],2005,0.654,0.54,1,-9.543,0,0.0234,0.737,0.000454,0.109,0.35100000000000003,90.042,4
340918,4OxXBAN51tjVBEjSwuWWbv,U.N.I.T.Y.,51,250840,0,['Queen Latifah'],['5m7wCUhYhBh7A3A3YMxrbt'],1993-01-01,0.679,0.46799999999999997,4,-11.767999999999999,0,0.386,0.0149,1.46e-06,0.203,0.503,94.126,4
437059,3TE7onIyX6VImkx1eS0dug,Tanto Faz - Ao Vivo,48,156187,0,['Luan Santana'],['3qvcCP2J0fWi0m0uQDUf6r'],2013-10-21,0.428,0.86,0,-5.729,1,0.0656,0.713,5.6000000000000006e-05,0.917,0.564,92.976,4
317329,3fjulGmgvZF4X85yEw7eEz,Serbinn,10,245528,0,['Bubbi Morthens'],['0MtTfq27LQu7CmE5t308Up'],1986-01-01,0.691,0.575,2,-9.171,0,0.0285,0.0234,0.00229,0.365,0.499,119.50299999999999,4
335322,7lVbfmSb2Fb8FcNOwbOj8E,คนข้างเคียง (Re-Mastered),35,188040,0,['RS.Classic - ฟรุ๊ตตี้'],['60DkhrOZJcrzo87gIqLGvT'],2013-06-01,0.6509999999999999,0.526,4,-4.835,1,0.0243,0.322,2e-06,0.19699999999999998,0.35200000000000004,85.44200000000001,4
352011,3tJmwP5PeFsl14K3frSgRy,La Lluvia en los Zapatos,50,220133,0,['Leiva'],['5Hsv8dUHHOdnn72q4XIVz7'],2016-08-26,0.573,0.773,2,-5.898,1,0.0322,0.000302,0.000534,0.303,0.659,121.985,4
558485,6I9alkuVpOleYMl7p27Tya,sad to say,43,241387,0,['JASMINE'],['76sRRqpyFhBYjdimBWjmfg'],2010-07-21,0.8,0.687,5,-4.175,0,0.105,0.21,0.0,0.245,0.703,89.978,4
395643,3Vp6vGBx14VghdjUsYBSPF,Crêuza de mä,30,376667,0,['Fabrizio De André'],['19HiWVd2g0XyJstBsbW2Qm'],1999-12-03,0.63,0.359,2,-10.664000000000001,1,0.0331,0.45,9.52e-06,0.191,0.33899999999999997,126.275,4
302287,4581cxUadz6MWyM6IPg2ui,Radetzky March,0,193813,0,['Weiyena Ge Ju Yuan'],['0TZTlvk4pghBlMSyhaza1U'],2003-01-01,0.436,0.529,9,-17.195,1,0.228,0.851,0.941,0.863,0.674,98.24,4
147,7svwanLaFaRLh3EwgYy2jl,Capítulo 2.15 - Banquero Anarquista,0,96500,0,['Fernando Pessoa'],['14jtPCOoNZwquk5wd9DxrY'],1922-06-01,0.723,0.221,9,-21.736,0,0.9570000000000001,0.711,0.0,0.218,0.693,108.419,5
244986,5UVBumEwdUnzvqxrXOYLFA,17,59,236000,0,['Youth Lagoon'],['1Z2KInfSmPOzAIYyiaXeti'],2011,0.348,0.263,0,-8.531,1,0.0516,0.835,0.654,0.129,0.12,74.517,4
361860,7K3BmWTMTnd0jSIjQ64T26,Libertango (Piano),17,121892,0,"['Astor Piazzolla', 'Magdalena Galka']","['7dsugSamBB7enWE2IrlbFg', '3RnB54Xk0GLxmtRCdVBzx9']",1974,0.248,0.10800000000000001,9,-24.868000000000002,0,0.0368,0.9420000000000001,0.882,0.11199999999999999,0.133,162.209,4
518943,61RX9Dq0bYWdRdVg7gxpW2,Na Ja Mere Hamdam,7,307267,0,['Lata Mangeshkar'],['61JrslREXq98hurYL2hYoc'],1969-01-01,0.408,0.461,11,-8.402000000000001,0,0.0369,0.9279999999999999,0.0742,0.364,0.2,114.934,4
338169,14fov815KYiFA3DUlx3S5H,Piken Fra Konfeksjonsfabrikken,9,128840,0,['Øystein Sunde'],['2Tb1NWMeHK8NrL1at6Jxfp'],1971-06-06,0.657,0.38,0,-11.993,1,0.0946,0.315,0.0,0.11900000000000001,0.8809999999999999,93.14299999999999,4
213517,5IfEyWWxkQpgl1V9ozkRhJ,My Shingaling,10,214654,0,['Joey Pastrana'],['1SRbatbdUUbLnZSzEAJ9Vv'],1967-01-01,0.565,0.8009999999999999,0,-5.461,1,0.0421,0.331,0.000362,0.11199999999999999,0.799,72.166,4
399204,3xGD5KhnizETt7KQwxtUAc,Senza Di Me (feat. Venerus & Franco126),62,201961,0,"['Gemitaiz', 'Venerus', 'Franco126']","['4upwdFMlZBmQ68jP9jPzjK', '49faW2w8eguUIAG5c85KcD', '2KkO9uXHF9BVNJASjLekAc']",2018-12-21,0.698,0.636,8,-5.843999999999999,1,0.034,0.16699999999999998,0.0,0.125,0.313,107.28200000000001,3
125511,5dd1eFhbrbqCkjumjY8akH,Country Boy (2017 Remaster),16,110185,0,['Johnny Cash'],['6kACVPfCOnqzgfEF5ryl0x'],1957-10-11,0.41700000000000004,0.563,6,-12.786,1,0.10400000000000001,0.24600000000000002,0.0,0.147,0.9109999999999999,211.921,4
62762,3LCJpRE769W1sWmrk2Ou5r,38 Years Old,51,260867,0,['The Tragically Hip'],['0YMeriqrS3zgsX24nfY0F0'],1989-01-01,0.639,0.39,7,-12.200999999999999,1,0.0261,0.0339,1.8e-05,0.051,0.24,97.635,4
523294,0MTV6mU3gdYB6XLhn0pjBK,Khawaja Eh Khajagaan Hamiye Bekasaan - Complete Original Version,21,691122,0,['Nusrat Fateh Ali Khan'],['5HcunTidTUrOaf8V0iJcvl'],1990-01-01,0.47200000000000003,0.701,6,-6.702000000000001,0,0.0447,0.589,0.0,0.28600000000000003,0.7190000000000001,136.549,3
250371,2mIilAXyM0J8TPTG60Lk4o,Tristeza,36,497293,0,['Beth Carvalho'],['56TkPi7rpmU8jTpkcK7FY3'],1990-03-01,0.38299999999999995,0.5770000000000001,2,-15.36,1,0.0549,0.28300000000000003,0.00324,0.483,0.8440000000000001,94.52,4
7782,4lRib0txABa3QWOnf1L2Dy,Olvidao - Instrumental (Remasterizado),0,182000,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1932-12-19,0.753,0.462,5,-5.428999999999999,1,0.0664,0.973,0.7509999999999999,0.34700000000000003,0.807,119.458,4
358356,2I39AWT6SYJOJsJhEru4O3,Kupidon,29,202000,0,['EMIL TRF'],['3zM12oJgWeFu7k2kl9I3UB'],2020-09-30,0.78,0.872,10,-3.8689999999999998,0,0.0873,0.478,0.0,0.195,0.9279999999999999,100.021,4
242691,15YWPMs0Wh4YykJkoiKyTm,Manifold De Amour,36,122133,0,['Latin Playboys'],['5a28PieILkXTZsSD8Hvxtc'],1994-03-04,0.619,0.0981,0,-17.938,0,0.0479,0.5539999999999999,0.000265,0.128,0.902,165.66299999999998,4
302775,2gJ3ZOaiWr3jGHwevufOxr,Ain't No Reason,55,220307,0,['Brett Dennen'],['0FC1LIeQXKib0jOwZqeIwT'],2006-09-19,0.615,0.358,5,-9.693999999999999,1,0.0552,0.705,0.0,0.113,0.43200000000000005,146.06,4
8702,6UY5F2jSbJgHPnqpjWjext,Sufro - Remasterizado,0,190507,0,"['Francisco Canaro', 'Ernesto Fama']","['2maQMqxNnlRrBrS1oAsrX9', '0nRShN4m4GvQv1O4igorb6']",1933-01-07,0.696,0.185,9,-14.03,1,0.171,0.987,0.00792,0.0714,0.674,121.93,4
251253,0TFbzCL2EJ8Ben5yM53Yj6,Pídeme la Luna,8,230333,0,['Sonido Cotopaxi'],['0ZaJsMoGEcgmAOM1W0aMNk'],1994-05-19,0.603,0.431,9,-15.046,1,0.0628,0.318,7.13e-05,0.0989,0.74,85.537,4
219478,14SUbRWpKUTxC1Ndzr8VK3,"Brahms, Johannes: First Symphony, Part 3",3,268933,0,['New Orchestral Society of Boston'],['5ES6udGLPyMdjMRy5ogrlt'],1954-01-01,0.0776,0.15,8,-16.843,1,0.0397,0.784,0.8170000000000001,0.11,0.153,191.815,4
472634,374dzt7fmQILGi2MraExRy,Me Olvide De Los Demas,17,95400,0,['Andrés Calamaro'],['3tAICgiSR5PfYY4B8qsoAU'],1988,0.401,0.278,4,-13.808,1,0.0272,0.722,0.0,0.0893,0.26,106.962,4
47009,3zbnjfU5pMCl9t1kEC9Ted,Skybird,43,141093,0,['Neil Diamond'],['7mEIug7XUlQHikrFxjTWes'],1973,0.473,0.313,9,-16.842,1,0.0271,0.584,0.0228,0.11900000000000001,0.611,130.394,3
240983,0XLBTpQUARfUGTnFetNTbr,"Horn Quintet in E flat, K.407: 2. Andante",4,451000,0,"['Wolfgang Amadeus Mozart', 'Academy of St. Martin in the Fields', 'Timothy Brown', 'Iona Brown', 'Stephen Shingles', 'Anthony Jenkins', 'Denis Vigay']","['4NJhFmfw43RLBLjQvxDuRS', '77CaCn32H4mOMQA7UElzfF', '1SzT4Jk6nM5GHNtIGHFIuP', '4EQ6Hw3KV9S80ZG1swsFN5', '0j2P4TtJ6MuqncwEHeRvUN', '0oDQQpdt9R8CTYwHSxFCrI', '2wZrkMoUVUD3mK0q3N0g3F']",1980-01-01,0.0977,0.0881,10,-22.883000000000003,1,0.0456,0.982,0.857,0.11,0.171,58.611000000000004,4
157489,6ofD4AwAhDjaW2KvcFTAyV,Gyal Bumpa (feat. Eshconinco),22,171886,0,"['The 5 Love', 'Eshconinco']","['6PJ95zje5jklTyUAfhhpXB', '4GcktEVE1rB4Kyv1woxUrx']",2015-03-01,0.826,0.7490000000000001,6,-2.987,0,0.0614,0.29100000000000004,0.0,0.0467,0.863,98.061,4
477781,4HbPeJG4bfP3SmInSoxnLL,Multirricachon,40,184760,0,['Chancho En Piedra'],['46KmqHQ1EfYqQtO7r77AMp'],2005-11-24,0.5720000000000001,0.937,4,-3.946,0,0.179,0.0503,0.0,0.12300000000000001,0.877,98.02799999999999,4
15081,0InBcWd9ePbrrAYSPMw5F4,Symbolum,0,78233,0,['Mathias Wieman'],['7lStlBlWQuV8jkY6mjNG9T'],1941-11-01,0.725,0.00976,5,-26.022,0,0.37200000000000005,0.397,0.0,0.36700000000000005,0.695,74.322,5
270957,4G4BgIKxtHrqIwNMipbzwr,人生嘉年華,5,217000,0,['蔡齡齡'],['7h6bhyhKR4CqTsxEKgLWVM'],1990-01-01,0.779,0.6409999999999999,2,-11.494000000000002,0,0.0475,0.105,0.0065,0.033,0.973,119.086,4
242170,3zUKCWesKho55Jm6e6JPpV,The Sound Of Confusion,35,354940,0,['Spacemen 3'],['1ZOlVrZ2MtNSY9LcFYklDB'],1990,0.0835,0.8420000000000001,7,-6.347,1,0.0506,1.09e-05,0.903,0.22699999999999998,0.441,171.05200000000002,3
501648,69vWCpb9Ydlps8WkAnOBUx,Santa Claus Is Comin' To Town,10,138067,0,['Peggy Lee'],['602DnpaSXJB4b9DZrvxbDc'],1960,0.818,0.182,0,-16.088,1,0.0748,0.662,0.0,0.285,0.408,121.97,4
401923,7ovqJcycVhDXCB73nlYNpc,034 - Vampir der Autobahn - Teil 21,29,112253,0,['TKKG Retro-Archiv'],['0i38tQX5j4gZ0KS3eCMoIl'],1984-09-01,0.7090000000000001,0.7190000000000001,0,-9.824,1,0.95,0.628,0.0,0.392,0.42700000000000005,101.79799999999999,4
347693,0sECmOT033d9ontbR7FEtl,Nacidos para dominar,28,221160,0,['Paralisis Permanente'],['5OIvhuAngAyS1rt3MU5r3k'],1990-03-03,0.45399999999999996,0.708,0,-8.158999999999999,1,0.0323,0.000231,0.28,0.16,0.325,151.55200000000002,4
456267,3BKvnLjKI65azUToG8jazJ,Just As You Are,1,176370,0,"['Armin van Buuren', 'Rising Star', 'Fiora']","['0SfsnGyD8FpIN4U4WCkBZ5', '3HYUBCT2pYtoo0JHztEsRJ', '2r7POU2f5jV6x3k4vsNwrM']",2018-12-14,0.511,0.965,11,-4.398,0,0.0426,0.0019,0.00592,0.584,0.22699999999999998,138.01,4
353030,6PFakH02h81OKIXF5iAwVZ,Young Loco,60,185475,1,"['Camin', 'David Marley']","['3qndygm4Vx7bEW8tNyDKSY', '09ryxLeU3mzmubZtcyDGdA']",2021-03-19,0.82,0.585,7,-4.1930000000000005,1,0.0459,0.585,0.0224,0.0793,0.439,99.95200000000001,4
226527,0ScNhhzMWwDiUNOCyCJGhC,מי יכול,13,119933,0,['נירה רבינוביץ'],['3mBMLsSr0PuSkTmPxtQu5i'],1995-09-10,0.733,0.361,7,-11.690999999999999,1,0.466,0.606,1.42e-06,0.158,0.7240000000000001,129.77700000000002,4
304693,1GxNPd5r7D1zChEMuMhue0,Only,66,268456,0,['RY X'],['2KjAo6wVc9d2WcxdxSArpV'],2016-05-06,0.429,0.16699999999999998,7,-15.725,0,0.0298,0.902,0.522,0.109,0.0913,109.071,4
224441,7mwGjAgoXOaAdCY6UCNNva,קיר של אהבה,6,218533,0,['Noar Shulaim'],['7ANhiSVAzQxamyrKwemFH5'],1987-01-01,0.594,0.7859999999999999,7,-9.508,0,0.0431,0.00483,0.000181,0.152,0.41700000000000004,128.59799999999998,4
453899,1jSV9iJrAJiJP5GDx6O4ba,Ik Weet Dat Je Gaat,23,299640,0,['Marco Borsato'],['3D2GUXbtlL3r2d5HJEnsFD'],1998-01-01,0.614,0.193,7,-13.341,1,0.0381,0.523,3.71e-05,0.115,0.0508,117.977,3
189995,1eQso5IDrpHEQEhul9JT79,Dudo De Ti,1,220227,0,['Rafael Colon'],['7ywBZwEXnvRYxOwKBpeFPD'],1965,0.483,0.06,2,-23.910999999999998,0,0.0404,0.9670000000000001,0.217,0.556,0.183,83.115,4
523771,1vlpSQa6AA181oYYo4rbxW,Kisi Ne Bhi To Na Dekha,20,363933,0,['Pankaj Udhas'],['4Qpbhxe0sO2zhvUVfODdZw'],1992-10-23,0.44799999999999995,0.599,10,-11.05,1,0.0357,0.40700000000000003,0.0,0.276,0.6809999999999999,97.302,4
131075,6IAfQUFWaQdqoTz0P1jk9W,Dirty Talk,58,197187,0,['Wynter Gordon'],['4nmrm4zpgJ0RC6aZRSUEjF'],2010-02-18,0.6890000000000001,0.789,11,-5.459,1,0.0342,0.0342,0.0012900000000000001,0.10400000000000001,0.895,130.01,4
17942,1ROXmdJwyTc9jsz7qHK95C,Concert for Violin & Orchestra: III. Allegro - Slow Valse Tempo - Andante Con Moto,0,396960,0,"['Arnold Bax', 'BBC Symphony Orchestra']","['3qu7PRI4DKHhf9vo4rXXxn', '23BiSNXm5UaRFuusoWisYO']",1944,0.22,0.27699999999999997,4,-16.777,0,0.0492,0.889,0.499,0.327,0.129,71.661,3
